state,county,cz,czname,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,pooled_pooled_count,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_hisp_pooled_p25,kfr_hisp_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_hisp_pooled_p25,jail_hisp_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se,white_pooled_count,black_pooled_count,hisp_pooled_count,kfr_pooled_female_p25,kfr_pooled_female_p25_se,kfr_pooled_male_p25,kfr_pooled_male_p25_se,jail_pooled_female_p25,jail_pooled_female_p25_se,jail_pooled_male_p25,jail_pooled_male_p25_se,pooled_male_count,pooled_female_count,kfr_black_female_p25,kfr_black_female_p25_se,kfr_hisp_female_p25,kfr_hisp_female_p25_se,kfr_white_female_p25,kfr_white_female_p25_se,kfr_black_male_p25,kfr_black_male_p25_se,kfr_hisp_male_p25,kfr_hisp_male_p25_se,kfr_white_male_p25,kfr_white_male_p25_se,jail_black_female_p25,jail_black_female_p25_se,jail_hisp_female_p25,jail_hisp_female_p25_se,jail_white_female_p25,jail_white_female_p25_se,jail_black_male_p25,jail_black_male_p25_se,jail_hisp_male_p25,jail_hisp_male_p25_se,jail_white_male_p25,jail_white_male_p25_se,white_male_count,black_male_count,hisp_male_count,white_female_count,black_female_count,hisp_female_count
21,117,12701,Cincinnati,.3746317,.0033975213,.029420258,.0027468551,14049.742,.29037988,.007944813,.40574419,.025002165,.39380148,.0037788511,.084933527,.014423176,.034429699,.018446591,.022637354,.0024604879,11758.784,1561.7942,278.22592,.37937313,.0048129312,.36983609,.0050367862,.0083297277,.0019989742,.052793022,.0053818761,7291.5469,6755.7441,.28818503,.0098637948,.4129726,.033095997,.39794731,.0055217901,.29056138,.012522507,.38913324,.04149954,.39039379,.0056633651,.0088724745,.0058138496,.00056714751,.0044073351,.0077936682,.0020386023,.18501355,.028355667,.092705578,.057532802,.03811105,.0048219389,6069.2383,807.55048,135.38316,5685.3115,753.67438,137.88248
21,119,4502,Hazard,.36478487,.010377207,.010027226,.0036161789,2883.9534,,,,,.37362531,.011615159,,,,,.010006527,.0047148084,2779.9475,,,.39024621,.016142426,.34289891,.013187951,.0074173631,.0053335563,.014771025,.0077016521,1489.6998,1393.4247,,,,,.40425467,.016993383,,,,,.34732249,.015672829,,,,,.003685585,.0035084984,,,,,.016279405,.0081304898,1457.519,,,1322.2379,,
21,121,4401,London,.38212988,.006798482,.011629263,.0033087546,6047.2002,.30807346,.046983175,,,.39417833,.0070843389,,,,,.0092611322,.0028597279,5805.6299,58.407707,,.40230641,.0099308444,.36337775,.0089064268,.0036144215,.0021455667,.020248851,.0046489295,3137.8062,2909.2405,,,,,.41396955,.010618811,,,,,.37601516,.0097755594,,,,,.0038055079,.0019747112,,,,,.015213858,.0049566622,3031.9819,,,2776.7534,,
21,123,13000,Elizabethtown,.42863321,.010812885,.020419959,.006577617,1748.8391,.34051612,.046714157,,,.44090194,.011477364,.062659271,.045667898,,,.015561442,.005485388,1594.744,61.548225,,.41821423,.015425971,.43763962,.01499413,.0037331386,.0031277223,.037704524,.012692662,917.60901,829.72681,.41409144,.070690505,,,.42491639,.016223826,.25188893,.050589714,,,.45467141,.015821774,-.00081921677,.012683589,,,.0040295944,.003582129,,,,,.02322093,.0086254319,830.24664,37.189743,,763.32587,25.999847,
21,125,4401,London,.38357031,.0049376814,.015900649,.0026471945,8162.4736,.36954752,.044767555,.36635616,.050420929,.39531732,.005134176,.093341693,.054944769,.0477429,.058163654,.015052026,.0024359419,7751.5088,67.594826,61.329597,.39815971,.0069988132,.36936215,.0070591276,.00517936,.0019751382,.026042629,.0046340441,4179.8203,3982.5356,.41909832,.07075534,.29731947,.06517861,.41050899,.0075571942,.35970235,.058870841,.44552666,.08193507,.38017273,.0072102584,.031114252,.047872119,.01699191,.038889632,.0055774786,.0015956758,.115941,.088440366,.12617598,.11780456,.024200348,.004357235,3992.5959,24.488966,28.748142,3760.2996,42.176254,34.590157
21,127,17000,Pikeville,.38819781,.0088893799,.016845761,.0048328866,2662.1616,,,,,.40547383,.0093672741,,,,,.017000796,.0050253915,2608.9519,,,.41438478,.012592962,.3618646,.011995034,.0063334652,.0040227924,.032549918,.0098064989,1375.9242,1283.8359,,,,,.43138844,.01342867,,,,,.37874815,.012910521,,,,,.0061456333,.0032667927,,,,,.031122886,.0096282978,1344.1292,,,1262.6206,,
21,129,4501,West Liberty,.39089471,.01513251,.0032871531,.0025544246,1307.238,,,,,.40855095,.016085031,,,,,.002070816,.0018158809,1265.5215,,,.39638388,.020588834,.38719156,.022097854,.002908285,.0043152105,-.0041919718,.0054591624,639.35925,668.6076,,,,,.4084813,.021897666,,,,,.41169897,.024189211,,,,,-.00020213079,.0029952296,,,,,-.00039676178,.0042608031,617.25165,,,648.95477,,
21,131,4502,Hazard,.36641586,.014874014,.0097780842,.0068015014,2000.2294,,,,,.38053399,.016512202,,,,,.010314662,.0071118106,1923.8464,,,.35316327,.01930695,.37818292,.022170354,.0029884616,.0060887858,.016768526,.011654099,1042.1938,957.34003,,,,,.37083855,.023467151,,,,,.3887319,.022882035,,,,,.0007146353,.003949903,,,,,.025498105,.017738817,1014.1851,,,910.16644,,
21,133,4502,Hazard,.39511007,.0095524043,.011899315,.0046161916,3625.9299,,,,,.40370062,.0099181347,,,,,.010533936,.0038023763,3481.8481,,,.40661755,.013876087,.3839215,.013449342,.0003950645,.00089263456,.021148011,.0087144449,1973.2521,1662.8407,,,,,.41403061,.014607471,,,,,.3931095,.013762742,,,,,.00007907649,.00099686184,,,,,.020707496,.0081421388,1902.4824,,,1588.0302,,
21,135,12702,Maysville,.4166387,.010022109,.025181036,.0067226035,2791.7529,,,,,.42208391,.010332189,,,,,.027443022,.0069525833,2730.5906,,,.44269428,.014502746,.38869852,.014015259,.009813549,.0049728616,.045838892,.013221039,1445.8341,1347.6372,,,,,.44638291,.014607891,,,,,.39618307,.014629113,,,,,.0080826972,.0048423591,,,,,.046995286,.013829334,1408.0789,,,1324.8428,,
21,137,12903,Danville,.37296119,.0075023933,.01271733,.0037621057,3897.6877,.42093033,.055837005,,,.38230285,.0081313858,.016955556,.016809916,,,.013871304,.0038044807,3640.7827,94.66449,,.37512842,.010459028,.37044573,.011229726,.0048437589,.0026019635,.019721711,.005664974,1964.1581,1933.1304,,,,,.38839996,.01143052,.52858371,.08014337,,,.37686104,.011376048,,,,,.0060385517,.0025561715,,,,,.022688676,.006801445,1849.8451,41.772732,,1792.1149,,
21,139,25401,Paducah,.41301331,.013721324,.020930421,.0086896848,1122.5715,,,,,.42847106,.014534282,,,,,.021163598,.0086469781,1064.6577,,,.43552068,.019971175,.38885483,.019114243,.012251183,.0098431772,.03480434,.015524646,564.55292,557.47931,,,,,.45296034,.021017009,,,,,.40181848,.020208811,,,,,.010116054,.0076103215,,,,,.033053346,.015988611,525.61774,,,538.24487,,
21,141,5401,Bowling Green,.40011191,.007781921,.018927982,.0045904061,3561.5811,.28810984,.016611256,.46362716,.049725618,.4238818,.0085412394,.080552213,.025998851,.000073857431,.01724462,.011853044,.0038501273,2965.9448,416.37961,56.541325,.39550909,.010591074,.40425539,.011042117,-.000079784026,.00061922602,.037996959,.009616958,1798.8477,1763.592,.29295325,.022101292,,,.41763917,.012077184,.28698832,.026374042,.4499824,.058789801,.42962551,.012102467,-.0033868428,.0037153948,,,.0013800127,.00076854386,.19300045,.061292034,.0043176459,.029548334,.021572359,.0067763356,1508.4576,206.44128,25.420094,1457.8634,211.42819,
21,143,25200,Henderson,.43119264,.017014898,.026564822,.012136598,624.90424,,,,,.44823429,.018481314,,,,,.022382392,.011039642,583.20947,,,.44941649,.025027385,.41438791,.023674458,-.0016190927,.002046624,.05045899,.023111882,329.10608,295.84485,,,,,.45566618,.025769256,,,,,.44124618,.025526326,,,,,-.0019786516,.0023757035,,,,,.048727505,.022756791,298.96725,,,284.33521,,
21,145,25401,Paducah,.38038197,.0051347618,.041480791,.0049560829,6492.3364,.32275292,.008945344,.34422281,.028888708,.41229257,.0062014661,.076845251,.012601374,.064165957,.036125571,.028751422,.0054804869,4481.6323,1743.1517,133.07045,.3910757,.0071633621,.37140077,.0072525302,.0093115941,.0030346795,.073512495,.0093620634,3387.9119,3105.0596,.34441838,.011778085,.37425625,.051181141,.4126431,.0087698223,.29998693,.013161789,.3353487,.037316687,.41133365,.0088472022,.0093323849,.0058189891,-.014536597,.013779803,.0086325882,.003586276,.14976493,.025014723,.088068709,.061160982,.048310511,.0082001928,2326.6763,884.70398,73.319519,2156.0557,857.92804,57.497643
21,147,4602,Somerset,.35557348,.0081428476,.030951908,.0071219858,3960.8948,,,,,.36453751,.0089980662,,,,,.028035654,.0063156476,3839.5366,,,.37231073,.011538736,.33919674,.010454404,.0044009513,.0031710826,.055748973,.012264068,2079.4546,1882.0886,,,,,.38265496,.012786712,,,,,.34760252,.012462397,,,,,.0052790502,.0030836149,,,,,.050664645,.014707206,2005.5862,,,1835.0337,,
21,149,13200,Owensboro,.42633167,.014891141,.012305067,.0070384257,1154.2147,,,,,.44176787,.015464419,,,,,.010293282,.0057398318,1123.8942,,,.44000426,.021600289,.41338682,.020349432,.014587005,.012221271,.007754561,.0038214864,601.14691,552.82446,,,,,.45098642,.02197505,,,,,.43217295,.02099466,,,,,.012299378,.010336742,,,,,.010545646,.0076956945,580.68634,,,542.87909,,
21,151,4402,Richmond,.37062562,.0048029847,.019876905,.0030950694,7719.1504,.31813455,.015322229,.42560986,.040382523,.38141444,.0054558367,.050505061,.017993446,.044204369,.044552695,.016498897,.0030370899,6734.3267,504.90292,112.30675,.38507026,.006805894,.35780433,.0067687379,.003822448,.0018265261,.036419239,.005726201,4066.0503,3655.782,.34915188,.02392403,.42198026,.061707653,.39105105,.0078591546,.30206281,.021598259,.41951814,.054485835,.37217119,.0075326334,.0030945467,.00469231,-.025968293,.014449686,.0041463589,.0017795775,.075672485,.03032439,.088373907,.083549701,.029453574,.0055785337,3494.6672,267.9187,65.991966,3241.2458,234.3685,46.725677
21,153,17000,Pikeville,.41135493,.01086659,.0099670729,.003437089,2641.1843,,,,,.42599308,.011466182,,,,,.0087137744,.004451673,2571.238,,,.44616765,.016098037,.37543103,.014528817,.0072502517,.0050241514,.010045622,.003309947,1360.4131,1280.9089,,,,,.4642722,.01755094,,,,,.3890855,.015243402,,,,,.0057781716,.0038180868,,,,,.0085040675,.0059376629,1315.0397,,,1256.0886,,
21,155,13103,Bardstown,.44379672,.0092365686,.017702511,.0049596978,2734.6443,.32842219,.019844312,,,.4711239,.010482746,.056752775,.025284972,,,.010174981,.0036420687,2307.7073,286.33887,,.45261618,.013179216,.4350163,.013019745,.0019446741,.0014319582,.034176689,.0096884454,1379.2452,1354.8987,.34524003,.025500063,,,.47592211,.014617776,.30153519,.029251482,,,.4668757,.014830541,-.010406057,.0058551617,,,.0009275052,.0011137483,.11233284,.054336037,,,.017785277,.0067331856,1154.2378,145.48808,,1152.6981,140.64401,
21,157,25401,Paducah,.42733857,.0081932629,.013068278,.0038704025,2906.1028,,,.3367568,.048448574,.43463352,.0084089749,,,.029392276,.042689268,.011709986,.0037801368,2788.2009,,42.654404,.42557076,.011830255,.42943424,.011504391,.0019055004,.001154301,.025919195,.007305732,1505.6898,1400.7578,,,.35756212,.070404232,.42885131,.012068089,,,,,.44079635,.011689809,,,.031819567,.039115138,.0017075146,.0015890088,,,,,.023385676,.0070068911,1440.6932,,,1347.3889,,17.548113
21,159,17000,Pikeville,.41431481,.013031181,.013198255,.0062687132,2265.7476,,,,,.43404135,.013349894,,,,,.0098570492,.0051129861,2223.1831,,,.45825279,.019754162,.36761093,.017372357,.009386668,.007316763,.015788047,.0094949072,1193.3705,1070.5875,,,,,.47568241,.019816389,,,,,.38821965,.017582292,,,,,.0039118226,.0037790188,,,,,.01838205,.0089614559,1174.426,,,1048.2413,,
21,161,12702,Maysville,.38948417,.0094497278,.027877361,.0071877115,2013.1281,.34786114,.021872692,.50883877,.08373969,.40786147,.011065543,.067127608,.027301477,,,.01890143,.0063369223,1632.4232,230.99748,31.184593,.39265087,.013523272,.38600314,.013491412,.010763668,.0071664113,.044253927,.012630161,1055.4729,957.82532,.38924253,.034203712,,,.40985405,.01592296,.31466013,.031514708,,,.40777421,.015334608,-.00019921611,.0067258794,,,.015292102,.0076905396,.12123562,.051782891,,,.021745678,.00941958,856.19812,114.93204,,777.49292,116.09019,
21,163,13000,Elizabethtown,.39947581,.0063484577,.020381795,.0040449868,4104.8911,.35155898,.016950756,.42423615,.028141843,.41547549,.0071978932,.03048256,.0097659249,-.0025978938,.0056208349,.019787502,.0041024284,3514.0408,265.17587,152.4519,.41529146,.0092267208,.38515842,.008717183,.0068804487,.0028630639,.032777183,.0070170872,2150.0481,1952.8671,.34773523,.019414738,.46172613,.041389428,.43396685,.01076339,.3538664,.025101537,.38815871,.038722582,.39934951,.0097423652,.0064007668,.0068386267,.0020652101,.0093944818,.007987773,.0039211842,.081213176,.030754844,.0085314512,.015627868,.030743299,.0072124451,1866.3156,123.6459,73.56678,1644.2007,139.69707,79.510155
21,165,12902,Mount Sterling,.38494453,.014617498,.022490302,.0091143437,1323.9379,,,,,.39890653,.014993229,,,,,.011993093,.0070647988,1257.6696,,,.40038049,.021489222,.37132841,.019512676,-.0010554744,.0027950134,.044172887,.019325448,746.94128,574.93152,,,,,.40748,.022942252,,,,,.39019534,.021076022,,,,,.0057145678,.005784642,,,,,.030087916,.015462862,714.40649,,,545.65692,,
21,167,12903,Danville,.3801603,.0083954334,.033848021,.0069361394,2578.572,.32831457,.032746021,.30168402,.059350815,.39421222,.0089693638,.10361396,.05959411,.082468346,.072944343,.029507134,.0073217568,2307.5952,121.57927,52.792816,.38710657,.011887394,.37347999,.011667117,.0094290217,.0046014953,.058192007,.013338112,1353.1171,1225.1006,.38261369,.044699356,,,.39592779,.012964636,.27189806,.04313834,,,.39284155,.012798951,.037399724,.034614105,,,.00666741,.0041004252,.1874807,.11159298,,,.053305164,.012935719,1217.5454,57.566135,,1091.2361,63.42881,
21,169,5402,Glasgow,.42522848,.011165764,.011338468,.0049696313,1833.8839,,,,,.43537199,.011838214,,,,,.011068227,.0042808843,1752.9646,,,.42932999,.015625106,.42156011,.016050348,.0066929478,.0047939382,.019290512,.0071398714,902.75891,930.93915,,,,,.43931603,.016411366,,,,,.43079224,.017415604,,,,,.0018341556,.0019617914,,,,,.014732462,.0057219467,857.22552,,,895.36713,,
21,171,5402,Glasgow,.41745925,.010309206,.015383446,.0052744197,2043.4064,,,,,.43208575,.010925055,,,,,.015407395,.0048529659,1900.6832,,,.45179015,.015064208,.37918893,.013970149,.0024123383,.002592338,.029910777,.0099337716,1066.9225,978.00836,,,,,.46302789,.016102286,,,,,.3957009,.014917436,,,,,.00084746955,.0015707874,,,,,.028985351,.010598969,983.47913,,,919.90674,,
21,173,12902,Mount Sterling,.3606075,.0075470661,.030630913,.0065116887,3109.7686,.40206891,.045008961,.47794989,.058000267,.36944255,.0084000006,.11522913,.067682363,.021573834,.039387122,.026629761,.0059456397,2844.7039,92.601074,75.152527,.36603937,.010587242,.35609236,.010685725,.0054537468,.0033720604,.058579687,.012395965,1621.8394,1487.4066,.38528737,.069141731,,,.37493092,.011978827,.41187507,.060910311,,,.36432549,.011547147,.0026029751,.017168224,,,.0035777064,.002162592,.18750629,.105478,,,.050256539,.011986664,1490.6111,46.403198,,1354.7947,44.149052,
21,175,4501,West Liberty,.40951568,.010508445,.01637877,.005574672,2298.8616,,,,,.42411888,.010976426,,,,,.016288085,.0058265263,2230.8218,,,.43300977,.014764352,.38448787,.01465865,.00085145765,.0013094643,.037353788,.012449243,1198.3921,1101.0084,,,,,.44396022,.01569435,,,,,.40264535,.015362392,,,,,.00012310472,.0014967032,,,,,.035738081,.012131703,1160.8772,,,1070.6925,,
21,177,13200,Owensboro,.43554917,.0080429558,.014797581,.0040317499,3886.123,.29583132,.0260363,.35983774,.061499748,.45375955,.0086505683,-.0017326343,.0090335207,-.016289432,.029830376,.014743846,.0040995204,3511.4055,228.1627,49.406864,.42702559,.010770045,.44447145,.011698172,.0050064502,.0030756625,.026026202,.0072886264,1946.0277,1938.7938,.2415179,.031756815,,,.4456591,.011614567,.33300689,.045887645,,,.46205103,.012750417,.01318113,.019945275,,,.0052407933,.0030797904,-.0048499717,.027234392,,,.027498638,.0079227993,1722.2363,129.50618,,1786.5093,97.938461,
21,179,13103,Bardstown,.40877706,.0067163482,.030223466,.0048961719,4601.2422,.30507433,.016622618,.45149317,.062482182,.42872128,.007290497,.067156598,.024205506,-.017325686,.018376751,.024707198,.0048575504,3999.0715,464.78259,77.049988,.43176427,.010040032,.38986456,.0090853078,.010165981,.0039440445,.046649825,.0084835133,2427.1953,2170.2163,.30507311,.022323485,.48115063,.089448482,.44932523,.010645371,.30261362,.025097875,.45370948,.08988826,.40972552,.0099462867,.04015873,.02215424,,,.0076700333,.0034673442,.099962287,.040257908,,,.041442756,.0090499893,2098.7861,247.78888,32.619888,1899.8643,216.23378,43.302059
21,181,12901,Lexington-Fayette,.37845519,.012316353,.02133996,.0074430285,1072.983,,,,,.38574103,.012494461,,,,,.019455425,.007077646,1063.0918,,,.38336515,.017039154,.37340096,.016552173,.015152469,.0099654626,.025418788,.01133189,569.53009,501.40125,,,,,.39435792,.018359456,,,,,.37938979,.016828576,,,,,.013906625,.0082088802,,,,,.024358029,.010209792,566.20898,,,494.44788,,
21,183,13200,Owensboro,.43364626,.0080075692,.020516412,.004712068,3494.0957,.38216588,.065309115,.44516364,.072763644,.44597062,.0083493209,.13063705,.099745221,,,.016573818,.0040170555,3361.4385,22.207216,38.356518,.43239325,.011291307,.43415529,.011264876,.0090824934,.0040462441,.031333648,.0076937978,1789.4375,1705.4309,,,,,.44613534,.011343535,,,,,.44605619,.011732605,,,,,.0089189569,.0035279773,,,,,.02480622,.0073429751,1707.0532,,,1654.8521,,
21,185,13101,Louisville,.43833274,.0083764205,.012087928,.003835479,2704.7385,.35795096,.028252568,.51086569,.046841476,.45720693,.0089557217,.03772315,.017610433,-.0047785928,.0089350417,.011381226,.0039793556,2367.8726,131.44621,79.440025,.46206465,.011587854,.41850796,.011721504,.00037462078,.00051394559,.026464999,.0085400539,1348.9353,1355.3146,.36594912,.036270399,.46759546,.060699008,.4805986,.012211464,.37084129,.042147152,.54389626,.074884124,.4299753,.012673175,.0070649576,.010357603,.018522598,.029079851,.00029051804,.00027048198,.10557643,.054033674,.0042384835,.018367212,.025153743,.0085384836,1177.8606,65.250389,31.392916,1188.9564,65.831619,48.433098
21,187,12901,Lexington-Fayette,.3973375,.011304392,.012652904,.0053680986,1607.0773,,,,,.41199464,.011722918,,,,,.01199155,.0051974184,1534.2246,,,.40055215,.015288766,.39639759,.016375214,.0039425013,.0037797648,.02198757,.010472605,811.80652,793.67657,,,,,.41021666,.016363662,,,,,.41539255,.01717942,,,,,.0012982404,.0016363855,,,,,.020987282,.0098859044,774.21539,,,758.6781,,
21,189,4501,West Liberty,.34451139,.016165115,.012465297,.0094045661,1002.7408,,,,,.35603425,.019502286,,,,,.018689798,.011540584,976.38916,,,.34340453,.023312457,.34443769,.024549566,.0018645762,.0060086637,.028480308,.019691858,542.40753,459.92868,,,,,.35354292,.028171716,,,,,.36051261,.026678372,,,,,.0038921156,.0077914237,,,,,.035019822,.02258411,523.72919,,,451.00778,,
21,191,12701,Cincinnati,.38032004,.0098322434,.013076379,.0048319548,2121.2783,,,.22271059,.073035695,.3966839,.010392815,,,,,.013648031,.0048223105,2008.2117,,14.38843,.39496341,.013715463,.36374259,.013620837,.006130815,.0043921629,.021673068,.0094396444,1077.3384,1043.0012,,,,,.40994924,.014909359,,,,,.38136789,.014564152,,,,,.0055397581,.004042319,,,,,.019735202,.0075184247,1017.0364,,,990.41406,,
21,193,4502,Hazard,.36546847,.0084551508,.018165218,.0056309421,4233.9038,.36097151,.051901061,,,.37794217,.0093472684,.032480143,.031681396,,,.016138427,.0052523855,4010.9338,66.108101,,.38346085,.011880239,.34709585,.012032188,.010983213,.0072477022,.025641091,.0084845386,2239.2527,1998.5925,.44265005,.074089274,,,.39082351,.013708943,.25449052,.063767694,,,.3658959,.013058153,-.0052276766,.015326004,,,.011793952,.0080005927,,,,,.023147769,.0081285657,2108.2869,39.069691,,1905.5677,27.528543,
21,195,17000,Pikeville,.39336568,.005983795,.016485129,.0031527663,8865.2627,,,.29650074,.049504105,.40529227,.0060750418,,,,,.016030334,.0033462225,8552.7705,,114.96024,.40343243,.0084465221,.38234743,.008101156,.0063191336,.0026333863,.027361995,.0063276934,4622.8467,4241.1191,,,,,.418396,.008695757,,,,,.39215916,.0086381985,,,,,.0056257923,.0023687575,,,,,.026608758,.0058823805,4448.8193,,,4102.2446,,
21,197,12901,Lexington-Fayette,.36257774,.0090696057,.035042591,.0076820794,2331.842,,,,,.37536627,.0097684553,,,,,.03359453,.0080685867,2236.8884,,,.38951036,.013003044,.33699334,.012478509,.019419093,.0058226213,.052307431,.014910252,1201.2911,1125.7086,,,,,.40016398,.01333654,,,,,.35052341,.014089922,,,,,.018760582,.0060182484,,,,,.049054399,.016875215,1147.5319,,,1084.6149,,
21,199,4602,Somerset,.37494639,.004728693,.01994464,.0029640093,8333.334,.29575688,.040289734,.37546831,.037029773,.38690069,.0051188772,.027761647,.022067826,.057520732,.042632055,.01883211,.0028427942,7913.1167,85.603302,105.56374,.39550984,.0070445309,.3549839,.0067382152,.0078619253,.0027313663,.032881182,.0057859416,4334.1484,3997.8752,.32266068,.046628628,.31982151,.061364714,.40799922,.0075761168,.26341671,.05380331,.38907057,.049519639,.36588442,.0071506132,.00066044898,.012898354,.018836478,.035000049,.0077181365,.0017373101,.01198522,.031514503,.073065408,.060493886,.031067878,.0051640486,4110.4932,38.240692,63.030434,3800.4304,48.606785,41.285194
